id,text
526,WENUS. Weekly Estimated Net Usage Statistics.
527,"It's not just that she's cute, ok. It's just that she's really really cute."
528,"So tell me something, is leaving the Christmas lights up part of your plan to keep us merry all year long?"
529,"Hey, where you been?"
530,Score.
531,"Yeah, listen. Before you do anything Joey-like, you might wanna run it by, uh--"
532,"Mr. D, how's it going, sir?? Mr."
533,And? Mr.
534,So what does this mean? Mr.
535,"Hey, listen, I know I came in late last week, but I slept funny, and my hair was very very-- Mr."
536,Nina? Nina. Nina. Nina.
537,"Yes, yes I am. Listen, the reason that I called you in here today is, uh, please don't hate me."
538,Would you like to have dinner sometime?
539,"Well, you still haven't taken down the Christmas lights."
540,"I'm just trying to find the right moment, you know?"
541,"You know, once you're inside, you don't have to knock anymore."
542,"Wow, this is serious. I've never known you to pay money for any kind of capade."
543,"Knit, good woman, knit, knit! "
544,And that's the Chrysler building right there. Mr.
545,"Yes, yes she is. Didn't I memo you on this? See, after I let her go, uh, I got a call from her psychiatrist, Dr. Fl---, Dr. Flanen, Dr. Flan, and uh, he informed me that uh, she took the news rather badly. In fact, he uh, mentioned the word ""frenzy"". Mr."
546,"Oh, no, no. Nina--she is whoo-whoo-whoo-whoo. In fact, if you asked her right now, she would have no recollection of being fired at all, none at all. Mr."
547,"And yet, believable. So I decided not to fire her again until I can be assured that she will be no threat to herself or others. Mr."
548,"Well, I guess that's why they call it psychology, sir."
549,"You know, Ross, some scientists are now saying that, that monkeys and babies are actually different."
550,"Uh, sure, Nina. What's up?"
551,"Oh, well, uh, maybe that's because they're uh, jealous of us."
552,"Uh, well, maybe that's, uh, because you're getting a big raise."
553,"Sure, why not?"
554,"Oh, you don't know. Helen, would you make sure we put through the paperwork on Miss Bookbinder's raise?"
555,Helen drinks. Will you marry me?
556,"Well, I ended up telling her everything."
557,Pretty well. Except for the stapler thing. Little
558,You're not gonna lose him.
559,What are you crazy? That's a baby!
560,"Hey, you're gonna be fine. You're one of the most caring, most responsible men in North America. You're gonna make a great dad."
561,"Well, only if you order stuff."
562,There it is! So what're you gonna do?
563,And your friend Phoebe?
564,"Man if you tried something like that on my birthday, you'd be starin' at the business end of a hissy fit. Dr."
565,"All right, what have we learned so far?"
566,Happy birthday Peehee.
567,Did you see Betty? Mr.
568,"Ok, worst case scenario. Say you never feel like a father. Say your son never feels connected to you as one. Say all of his relationships are affected by this."
569,"You know, you'd think I would. What's up with the simian?"
570,"Ok, who's turn is it?"
571,"No, no, you got zero points for ""idney""."
572,Marcel swallowed a Scrabble tile.
573,"We think he was trying to spell out ""monkey""."
574,"So, you feel like a dad yet?"
575,"Well, if you're gonna work for mechanics, those are the ones to work for."
576,"You know, I can't believe you. Linda is so great! Why won't you go out with her again?"
577,Is this still about her whole 'The Flintstones could've really happened' thing?
578,...little playthings with yarn?
579,Could you want her more?
580," Dee, the sarcastic sister from Whats Happening."
581,We're not--we're not saying anything.
582," We were playing poker, alright..."
583,And then he did.
584,There just don't happen to be any women in our games.
585,"OK Phoebs, how many do you want?"
586," OK, so at this point, the dealer--"
587,"OK, alright, last minute lesson, last minute lesson.  Joey... three... eight. Eight... three.  Alright babe, deal the cards. "
588,"Rach, Rach, we gotta settle."
589,"The... Jamestown colony of Virginia. You see, King George is giving us the land, so..."
590,"Yes, and I get my ya-yas from Ikea. You have to put them together yourself, but they cost a little less."
591,"Oh, did you get that from the 'I Love Rachel' pizzeria?"
592,"Oh, come on. What was with that whole Black Bart speech?"
593,"Um, ok... the... the fifth dentist caved and now they're all recommending Trident?"
594,"Oh yes, yes, we could play some other game... like, uh, I don't know... Pictionary? "
595,"That's alright, I'll take it. Bad things happen to me anyway. This way I can break 'em up with a movie."
596,"Hey, that's... that's 'joincidence' with a 'C'!"
597,Couldn't be more out. 
598,"Y'know, I've had dates like this."
599,Call.
600,
601,"Alright, here's ten. "
602,Good luck.
603,
604,Airplane! Airport! Airport '75! Airport '77! Airport '79! 
605,Go. 
606,Toootal chick-flick.
607,"They're still just friends, right?"
608,I can't believe we are even having this discussion.
609,"I mean, don't you think if things were gonna happen with Rachel, they would've happened already?"
610,I can't remember the last time I got a girl to take care of my monkey.
611,"Hey, y'know what you should do? You should take her back to the 1890's, when that phrase was last used. "
612,Rachel lost Marcel.
613,"Okay, it's his first time out, so he's probably gonna wanna do some of the touristy things. I'll go to Cats, you go to the Russian Tea Room."
614,Marcel?
615,Marcel?
616,"Um, we're kind of having an emergency and we- we were looking for something..."
617,Yes have you seen any? Woman
618,"Oh, nononowaitwaitwaitnono! Uh... we may not know anything about radiators per se, but we do have a certain amount of expertise in the heating and cooling... mileu."
619,"Yes, but these women are very hot, and they need our help! And they're very hot."
620,"Okay, from now on, you don't get to talk to other people."
621,Marcel?! 
622,Eh. I thought that was an alp.
623,"Yeah, well I went to boarding school with four hundred boys. Any sex I had would've involved a major lifestyle choice."
624,I can't believe you would actually say that. I would much rather be Mr.Peanut than Mr.Salty.
625,I feel violated. And not in a good way.
626,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time. It was unbelievable! We could totally be ourselves, we didn't have to play any games..."
627,"Let her know I like her? What are you, insane?  It's the next day! How needy do I want to seem?  I'm right, right?"
628,"Which, by the way, is the real San Francisco treat.  I got her machine."
629,"No, interestingly enough her leaf blower picked up."
630,"Oh, no no no no. Last time I left a spontaneous message I ended up using the phrase 'Yes indeedy-o'."
631," And basically, that's how a bill becomes a law."
632,Hey Rach!
633,Yes!
634,I have my reasons.
635," Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye bye.  Oh God!"
636,"Hey, I've been honing!"
637,"Oh, uh.. I want her to think I might be in a restaurant.. y'know? I might have some kind of life, like I haven't been sitting around here honing for the past few hours."
638,What are you looking at me for? I didn't know that. SCENE
639,Can I use your phone?
640,"Yes, it's working! Why isn't she calling me back?"
641,Y'don't think that makes me seem a little...
642,"Ah, you obviously saw my personal ad. "
643,She answered.
644,"I'm not gonna talk to her, she obviously got my message and is choosing not to call me. Now I'm needy and snubbed. God, I miss just being needy. "
645,"If it helps, I could slide over."
646,Hello? Hello? 
647,So how's Mindy?
648,Hell is filled with people like you. 
649,...And boogie!
650,"Okay, I'm gonna go to the bathroom. Will you watch my phone?"
651,"Hey, we haven't been on a second date, she needs to hear me pee?"
652,"I can't call her, I left a message! I have some pride."
653,"No!  Danielle, hi! It's, uh, it's Chandler! I'm fine. Uh, listen, I don't know if you tried to call me, because, uh, idiot that I am, I accidentally shut off my phone. Oh, uh, okay, that's fine, that's great. Okay.  She's on the other line, she's gonna call me back.  She's on the other line, she's gonna call me back, she's on the other line, gonna call me back..."
654,'S'why I'm dancing... SCENE
655,"Ring dammit, ring!"
656,What?!
657," I turned it off. Mother of God, I turned it off!"
658,Nngghhh!!!!!!!
659,"Danielle! Hi! Uh- everybody, this is Danielle, Danielle, everybody."
660,What are you doing here?
661,"...I'm, I'm okay."
662,"That sounds good. I'll call you- or you call me, whatever..."
663,Okay.
664,...I dunno.
665,"Wow, what a geek. They spent $69.95 on a Wonder Mop."
666,"Well, that's what we said about Joey..."
667,How about Joey... Pepponi?
668,Joey... Switzerland? 
669,Joe...Joe...Joe...Stalin?
670,"Well, it does not ring a bell with me..."
671,Might wanna try Joseph. 
672,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof. "
673,"She's not gonna make you wear one of those big plastic cones, is she?"
674,So what does this mean?
675,"I don't get it, I mean, you just got him. How can he be an adult already?"
676,"I know that one! ...No, that's Popes into a Volkswagen."
677,"Yeah, but that's like two blocks away from the beach. I mean, it's a total party zoo. "
678,What?
679,Ah. Your own brand of vigilante justice.
680,...Take off their hats!
681,You're kidding.
682,"Y'know, you'd think I would've."
683,-He's in.
684,"Okay, bye, champ. Now, I know there's gonna be a lot of babes in San Diego, but remember, there's also a lot to learn."
685,Tell me what?
686," Oh, come on tell me. I could use another reason why women won?t look at me."
687,Wow!
688,"More importantly, was I any good?"
689,"Interesting, cause in my dreams, I?m allways surprisingly inadequate. "
690,You?re okay there?
691,"I?m sorry, it was a one-time-thing. I was very drunk and i was somebody else?s subconscious. OPENING CREDITS "
692,Hi Rachel.
693,Pirates again?
694," Thanks Joey, that?s a good idea."
695,"Well, my secretary is gonna be out for a couple of weeks. She is having one of her boobs redused. It?s a whole big boob story."
696,"Well, you know Phoebs. I don?t know if it?s your kinda thing, because it involves a lot of being normal. For a large portion of the day."
697,"A cool phone number, and a possible name for the kid."
698,When we were?
699,And this manchild has no problem with how old you are?
700,Can you hear that?
701,See That?ll stop when you pick up the phone.
702,I?m not in a meeting. I?m right... Whoops.
703,What?
704,Ah!
705,"Well, now, I actually have to get to work."
